GUID идентификатор элемента;Название элемента;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
16EDEDA6-BC7F-58D0-2E39-96609CACB0F7;Как оказать первую помощь при переломе пениса;;;;;;;;;;
B8D18BBA-5989-2E8C-DB8C-E4FC67FE6BBA;Чем хороши световые пломбы;;;;;;;;;;
4D69E84B-ABA1-3CE1-CA0D-509B641778F2;Как используют в лекарственных целях муравьиную кислоту;;;;;;;;;;
CF4B1970-EDE5-9843-A007-A43F8DA1ADAB;Как восстановить зрение без операции;;;;;;;;;;
63D5A48D-199C-1C71-DA69-E970FBEBCE74;Красивый женский пресс - залог правильной осанки;;;;;;;;;;
E0E2EEA0-851C-CB77-6E26-6AFD09C1CD17;Как часто делают операции по смене пола в России;;;;;;;;;;
4D400EBE-DBCC-CDA2-5172-BDE00D70248C;Как употреблять инжир от кашля;;;;;;;;;;
0F776527-B627-659F-1438-FD1E230928DB;Как избавиться от перламутровых папул;;;;;;;;;;
F7EDCFF2-73DE-6039-C785-2172959CC934;Как облегчить боль при выходе песка из почек;pB5gte0RB7A;;;;;;;;;
85348F1F-CED8-AE81-644C-FC4B6326FD51;Почему слезает кожа на пальцах рук и ног;;;;;;;;;;
B95E62D1-3909-F1E1-48D0-986F4448862D;Какие лекарства помогают от анемии;;;;;;;;;;
C3B7498F-175C-73F5-5C75-C21C6F50C482;Как легче пережить похмелье;;;;;;;;;;
9E8F94F1-7DF9-9E25-5913-531BD5236F46;Причины учащенного мочеиспускания;wc1OpPjLuEs;;;;;;;;;
A30A4A55-0FDD-CD93-8EFB-C6CAC865A9C2;Как восстановиться после перелома ребра;;;;;;;;;;
B8FE35D9-509B-AA5D-5019-710A80E9ACFD;Как без медикаментов снизить уровень сахара в крови;cOAjpnevMHw;;;;;;;;;
547D2782-2F3E-ED7F-71CE-963E5E6559F3;Какими лекарствами лечат рак;RtE4hyh8z5s;;;;;;;;;
B1814777-BAAE-192C-5054-6966FF4FA2FA;Как капать от насморка алое ребенку;uJqUOQcUxqc;;;;;;;;;
F0BCED7C-C518-0D8A-CE50-F53D6E79EF1C;Кому показана операция на щитовидке;trwwpaNHd38;;;;;;;;;
78C2DAB6-AC18-CC32-C8D0-61EF12FB9955;Инфекции дыхательных путей: причины и лечение;aDLRXp5FvY8;;;;;;;;;
AFAB02CA-C319-A05A-3B90-7985EEB7F937;Как избавиться от коккобацилл;;;;;;;;;;
2C58B6CC-8F9A-37A9-FB6D-67FA0E5CFDEB;Как при беременности сбить температуру;31BeErWNjic;;;;;;;;;
42A6D2DA-435B-17C0-4793-14F63B86F8D3;Цистит после близости: причины, лечение;;;;;;;;;;
47258499-433B-5805-6625-8DF4C0E7F6CF;Как ухаживать за цистостомой;OLFer04XWBI;;;;;;;;;
278453F5-3F01-BEC2-D37B-AFC6ACC68458;Как обработать ожог;P01wG9Zol20;;;;;;;;;
83B8580B-4BE7-BF87-B2A1-AFBAE51DCA28;Как избавиться от скованности в теле;;;;;;;;;;
82D1125E-0ACE-5732-3CFF-490F3381DF6D;Как снизить глазное давление;;;;;;;;;;
C35B0DB6-0A9B-22F5-2CE3-5BA7825D8191;Как оказать помощь при удушье;T7FsqkiDgPY;;;;;;;;;
92CCC8BB-D4C7-E660-E3B6-09C900C70D97;Как стимулировать работу сердца;;;;;;;;;;
BBCCC9EB-B6E6-C33D-510A-648EF2CF7805;Лечение трахеита в домашних условиях;;;;;;;;;;
9D3E80C8-AE51-62E5-C224-2C6F2A3FB9D7;Какие лекарства пить после выкидыша;;;;;;;;;;
928A8432-E314-AFED-563B-A1E3A2257250;Как пользовать кортикостероидной мазью при фимозе;;;;;;;;;;
596E73AE-46E6-FB1A-EEFA-404671E2C76E;Как восстановиться после операции на сердце;;;;;;;;;;
5194E69C-6235-1B9B-1E8C-34337083D66E;Когда возникает токсикоз у беременных;Siil2NVd1Mk;;;;;;;;;
3D438920-2B3C-A6CE-ED85-258AC2DEB527;Как подобрать лекарство от аллергии;9gXnqmLbbcI;;;;;;;;;
C68B7B59-5D8D-4D96-8202-C302B6235284;Как происходит лечение улитками;;;;;;;;;;
3261B93A-3897-3B5F-A9F4-D5FF5D991551;Какие лекарства растительного происхождения укрепляют нервную систему;;;;;;;;;;
C0D71A46-3253-8A79-3CC8-F68013DB3B42;Как растворить камень в почках в 2018 году;CjZEYCTNoN8]</li>  </ul>;;;;;;;;;
63D82A8C-CF5D-31B3-18AA-8B9887E059C3;Когда помогают ингаляции с физраствором и Лазолваном;;;;;;;;;;
2D79AE47-CBCF-893C-41E3-D388CE913B8A;Как применять квасцы жженые при стоматите;;;;;;;;;;
44406F18-2C3B-BC0E-1E6D-FF3255BEDC70;Топинамбур: противопоказания и несомненная польза;TGE0hxM5FbM]</li>  </ul>;;;;;;;;;
86B5A842-615A-7C60-DA9D-6B8F3CC63886;Лечение эрозии шейки матки с помощью облепихового масла;Be3k2OKq77U;;;;;;;;;
1151315E-A87A-C50A-DBF6-433AD602288B;Как правильно выдавливать прыщи в домашних условиях;paKphFb_nL8;;;;;;;;;
EDF24C02-B092-12CB-0B92-B2485FB926AE;Облепиховое масло при гастрите - первая помощь от природы;;;;;;;;;;
EE53AD3C-D453-C13C-9BA2-3BAB2B80DBF0;Что помогает от поноса взрослым;;;;;;;;;;
C35F40F9-CB6E-BA89-C95B-DA14A6FDA8A9;Какие лекарственные травы понижают давление;F1yNFxTkS5M;;;;;;;;;
823D57E8-8B29-5956-F113-2C0E1B4F2D52;Как снизить температуру во время лактации;IxehawKb0fU;;;;;;;;;
A7CD1488-B0E1-5AB1-ED06-9F8E85062608;Какие лекарства принимать при пониженной кислотности;;;;;;;;;;
DCBABC0C-DCDD-E1DA-B47A-A87215E268F1;Множественная миома матки: симптомы и лечение;GqLym1YWcCw;;;;;;;;;
04A549F6-C5F5-3ECF-4582-F2FA51D0AD1F;Какие обезболивающие можно пить беременной;;;;;;;;;;
D44C3554-9656-7ECE-FDDC-7CCD12495C0C;Как помочь беременной женщине при изжоге;;;;;;;;;;
AC9C0DE5-9A54-3521-A5D4-FAD27BA9DEF1;Как успокоить боль в животе;;;;;;;;;;
0D6AF12C-6159-77AA-297F-016492540C01;Какой массажер помогает при остеохондрозе;;;;;;;;;;
4CD8AC6C-24FD-81BD-3E6D-61C68A5E60BD;Тюбаж с сорбитом: за и против;;;;;;;;;;
B6CEC800-FE68-315E-9051-5F5124DFE5CF;Онемение пальцев правой руки: причины и лечение;;;;;;;;;;
10C38DF3-F4B7-CAF8-E610-77D1AFA25F72;Почему язык желтый;z3zzbkWLElQ;;;;;;;;;
87482B2B-6BD6-022E-9C0D-EEC02B360023;Доврачебная и врачебная неотложная помощь при отеке легких;;;;;;;;;;
7FB05AAB-9229-EF68-48D8-38999B6CBEA0;Как питаться после удаления аппендицита;;;;;;;;;;
98DB414F-9212-1E6B-B75B-790A0132FB07;При каких заболеваниях применяется пустырник;qdzQD7WXDkk;;;;;;;;;
72C51ADF-C3A8-704A-6B15-50A9FAA25980;Консервативные методы лечения аденоидов;cFG9v7opYAc;;;;;;;;;
5A59DFD4-3493-4AB0-1FE6-47B46510EA71;Какими лекарствами лечат гормональные нарушения;;;;;;;;;;
F1F16DDA-25E6-74CF-5BB8-08608BC54555;Какие виды хирургических швов бывают;;;;;;;;;;
892E005A-5F26-DB10-608E-98BED8906821;Как происходит процесс кодирования от алкоголя;;;;;;;;;;
A3AA82E9-7E19-2C72-29FC-6185DE954E64;Ангина при беременности: лечение и профилактика;cSlIW7JJQto;;;;;;;;;
A126BFE7-E89B-87E2-E518-5AFF4BCDCE53;Кровотечение маточное: лечение патологии;;;;;;;;;;
35D2F298-7D1A-02E5-BAB9-D75118862B8B;Что такое неврологический статус и как он оценивается;;;;;;;;;;
9B3FC21E-3FD3-E2D8-C27B-C74292E0FAE7;Самомассаж при шейном остеохондрозе - эффективное средство;;;;;;;;;;
41D9F3BB-205C-32B5-CF0F-A51D9E12E3C9;Как лечат потливость современными средствами;;;;;;;;;;
7D508DA7-F2B4-E94D-BECB-5730CE219809;Лапаротомия в гинекологии;;;;;;;;;;
E8F5ED65-5968-00A5-BDEB-A376967190B5;Наколенники при артрозе: виды и особенности использования;;;;;;;;;;
64A5A60A-2F96-07FF-D675-FD0EFD86CE42;Чем промывать нос при гайморите;;;;;;;;;;
713429F2-C424-967B-8EDC-0BF4F255D7EB;Как избавиться от хронического насморка;;;;;;;;;;
4101E0B7-DA25-C0E6-8404-C8A1DA33CF85;Какой метод протезирования зубов выбрать;;;;;;;;;;
0C51D6A2-603D-F6D5-6C2E-17D82E8F5EB2;Почему немеют губы;czagtjnOC_c;;;;;;;;;
67CAF645-7ABC-DE3D-1FD8-B30DFB1B70DA;Как избавиться от красноты после выдавленного прыща;;;;;;;;;;
268C2F36-91E7-E6BD-CF4E-5C0B70734F29;Как избавиться от косолапости;JYuRnxNWQFE;;;;;;;;;
E57D8350-2882-9F28-020B-C70FD2DD439B;Мононуклеоз: симптомы и лечение;vODM11r2Fcg;;;;;;;;;
3A9DA9EF-1B52-1E12-C19B-9BA1F4203215;Как можно восстановить нервную систему;;;;;;;;;;
96B7C891-C32D-5DEE-4341-5020764F8960;Как убрать или уменьшить икоту;emhcyHnxQyc;;;;;;;;;
F27AA336-159D-9C6F-8DCA-3A8A9979A9C4;Что такое мастэктомия;;;;;;;;;;
F7F41A2A-34A2-BD1C-4181-3C9332A66045;Лечение гомеопатией при климаксе;;;;;;;;;;
4DDE0B80-6DFD-A386-23B3-757A93EF571F;Как принимать хондропротекторы?;;;;;;;;;;
98609983-473B-DD7C-E16B-F34EA6115702;Можно ли греть ухо при отите;;;;;;;;;;
B86CB3C3-1EF2-12EE-8048-F2A089D9C1CB;Эффективное лечение пневмонии в домашних условиях;BpAUqhI5_Ts;;;;;;;;;
72A29D38-57ED-4228-6E5D-C49892085726;Что растворяет камни в почках;;;;;;;;;;
C2184F40-EB94-F578-3793-6FACC8B12046;Чем полоскать рот при флюсе;;;;;;;;;;
AE370FBD-3116-F82A-8C03-94F3632F455A;Поможет ли при насморке сок лука;;;;;;;;;;
41A84745-019B-29F5-E1A9-ACD3B5C387CA;Есть ли вред для здоровья от донорства крови и плазмы;oJEOg8hTgbo;;;;;;;;;
4AF8D4A8-FC3D-05D0-8E9B-B6EC85B55D10;Полезны ли радоновые ванны;;;;;;;;;;
0F196DA3-E82A-C8F7-3FB8-1506B9912DA9;Эффективно ли лечение семенами;;;;;;;;;;
934CCF3C-8132-42B4-C524-3DC56B12BC15;Что принимать от насморка;;;;;;;;;;
C7FA8894-39A3-6A7E-CCA1-58190E7BF15E;Молоко с йодом - самые распространенные заблуждения о пользе напитка;kqYTU3ENh7M;;;;;;;;;
9210A019-D854-0D34-C340-32AB260443D6;Как проходит хирургическая стерилизация женщин;c2BxgTo_GYg;;;;;;;;;
BAC8DBE0-E0B9-A31E-2FB4-7C3C0B9D838C;Как избавиться от кашля;gPR6SkfjtJo;;;;;;;;;
A4D9ECFF-ED07-DD46-762F-4FD86F5CCBB5;Киста головного мозга: симптомы и лечение;;;;;;;;;;
CB080BDE-FA3A-0DDD-4195-3A70FC1BAF71;Упражнения при артрозе коленного сустава;;;;;;;;;;
66F04DF5-9ABA-D144-5867-396A6A8031A2;Как оказать неотложную помощь при инфаркте;dEiACi5W_j4;;;;;;;;;
98DFCA69-E9CF-37D9-0BDC-28AD0C58A4E1;Почему больным советуют больше пить.;;;;;;;;;;
793A028B-190E-E1B3-CB0F-63852B434463;Что такое гистеросальпингография;sQuUWcUOi3E;;;;;;;;;
108CB9BE-F10D-D02E-AFF5-B27DBF4E9CF8;Сколько стоят на учете с лямблиозом;;;;;;;;;;
D59CF975-3C42-0E54-A04F-3EF877FB3B2E;Как снять острую боль после удаления зуба;YKoGIakAG5k;;;;;;;;;
0AA32F25-64F5-8F3B-66D9-977DB61A0D90;Язвы на коже: причины и лечение;;;;;;;;;;
49AD41F7-2F4A-D510-6252-E9865FBE4533;Как победить болезнь;;;;;;;;;;
A31BDD10-AAC2-D874-5EDF-6104DC2C3643;Что показывает посев мочи;;;;;;;;;;
2B382EBA-267F-7114-A344-B56E4CDA981F;Как избавиться от зуда и покраснения на коже;;;;;;;;;;
68A831B4-8E7F-9FEC-9FEF-3F8B02921FB5;Как лечить ангину у взрослых;iepbQ6d9fAE;;;;;;;;;
CD32CAD3-8B6A-40C5-8DB8-8C7E375F2B61;Как проводить лечение пиявками в домашних условиях;;;;;;;;;;
050A412C-16E0-745F-49F8-2373E861C838;Какое масло помогает от простуды;;;;;;;;;;
A51013F3-A288-393E-8420-F962223147D2;Как бороться с головной болью кормящей маме;;;;;;;;;;
479E2F6E-FC7F-63E7-02EF-9D38FCB0A430;Лечение ожогов в домашних условиях;;;;;;;;;;
20D33698-1795-D1BE-7E85-0649BE3D931D;Папилломы на половых губах: причины, лечение;;;;;;;;;;
2D43ADF6-8CF7-97D0-1793-4F8B993D22C7;Когда давать антибиотики ребенку;F2gRT9CWHdc;;;;;;;;;
45148110-229D-771F-8883-F010805E3DC5;Первая помощь при огнестрельных ранениях;;;;;;;;;;
E751C7E5-133A-7284-BB83-2226CE6EF8B3;Как проводить лечение гриппа;6jcpq-YLmjI;;;;;;;;;
D1BF4D3F-EF53-05BD-F45F-E90AE1962582;Ортопедия: лечение плосковальгусных стоп у детей;;;;;;;;;;
25693E73-D8C9-2662-7C11-44C25CCD876C;Воспаление щитовидной железы: симптомы и лечение;;;;;;;;;;
CEAA1A8E-957A-3020-3FEE-730379902136;Девясил-трава: целебные свойства растения;;;;;;;;;;
DF42BA4A-BA3A-DE4B-3D66-74CD583308DE;Лечение мастопатии капустным листом: есть ли эффект;TTK0RSjpaMY;;;;;;;;;
EF029C47-39F6-C7CD-063F-4CA36A16A31F;Трахеит у ребенка: симптомы и лечение, комплексное воздействие;qHhiGif6WzI;;;;;;;;;
C9B9ABD6-3052-60E6-C810-517C6760476F;Лечим молочницу у будущей мамы: препарат «Нистатин» при беременности;;;;;;;;;;
28626E5F-101B-388E-EAAE-F482614BE80F;Коллоидные растворы - новое слово в медицине;;;;;;;;;;
EF9589BF-356C-2E63-31C1-60B36A73CC74;Как снизить холестерин без лекарств;hAwG_5oQ8P4;;;;;;;;;
29C48CC8-E159-8F4C-7C41-854AABC42F09;Что запрещено при эндометриозе;;;;;;;;;;
48F6E004-C33E-5CD6-C4EC-35862873AF72;Как применять собачий жир при туберкулезе и бронхите;;;;;;;;;;
668DB268-13DA-0221-C6C2-2CF2A90DEF9A;Как выбрать средства от изжоги;;;;;;;;;;
C9484A28-A763-6A61-264A-19648E53A549;Как избавиться от боли при простатите;;;;;;;;;;
F43EDD63-7D6D-DC2B-0CC6-4B99B7EDF52A;Лечение уретрита: препараты;;;;;;;;;;
98376A41-5752-BB23-6E7D-35263D4309B6;Как понизить давление точечным массажем;fEiNle_0L6k;;;;;;;;;
6428AFDA-D35E-FA58-8105-A2F710F2DED0;Комплексное лечение цветных лишаев;;;;;;;;;;
B1561E77-0740-62A7-2A75-C051BE8243F5;Чем полоскать рот после удаления молочного зуба;;;;;;;;;;
F2871CFC-A2AD-D59A-1DC3-F59A46FED2AB;Физиотерапия при остеохондрозе;AXaxUzWzY1g;;;;;;;;;
A7703DE0-C8D3-8AF9-98CA-EE483157FD99;Какие существуют упражнения при грудном остеохондрозе;qV7dRL2Z9iY;;;;;;;;;
57253EED-D271-3BDD-E3AF-DC5E1149D471;Непроходимость маточных труб: симптомы и лечение;Nx9AhFjpoaU;;;;;;;;;
4C65FFD3-5401-08E4-1558-4FEAC2B3BC8A;Первая помощь при отеке гортани;;;;;;;;;;
8D391F76-ABCD-B364-8D16-7A39A237CEB2;Как нормализовать микрофлору кишечника;2xOdnFztv7Q;;;;;;;;;
80A9C894-F032-2FD4-7FCB-2314055672A8;Признаки прединфарктного состояния;;;;;;;;;;
0F598A98-9ACC-C83B-0837-4D1841F5B5BF;Почему делают переливание крови при фурункуле;30dNBMdB_sE;;;;;;;;;
F0778701-0EF6-41AF-6D3D-8ACE675EAC1D;Игровая терапия: как это делается;qg_PnjdMJ0o;;;;;;;;;
43C21328-07DB-F4E4-34FE-8A0C49A0D628;Какие гипсовые повязки накладывают при переломах;;;;;;;;;;
A7B18533-C4D6-06E5-0132-FEA31BBFFE5C;Как пить растительное масло при запорах;;;;;;;;;;
FAA0763E-BC76-A9FC-23ED-4EB9175D5027;Что такое магнитолазерная терапия;;;;;;;;;;
0D376382-D24A-25DF-6D2D-A2D407FC0273;Упражнения Кегеля - для женского здоровья;bFJvyrplvh0;;;;;;;;;
AACDFC58-FC3B-B3D7-FB42-D8B69B426526;Как пройти реабилитацию после перелома плеча;;;;;;;;;;
14D98A53-FDA9-F5EB-9D0D-7EB004102D65;Что дает сухая горчица, насыпанная в носки;;;;;;;;;;
D56CF00F-43FA-7875-9C76-68F4B6D7F13B;С какого возраста можно сдавать кровь на аллергены;;;;;;;;;;
0A7B4F76-2666-8792-1586-BAC3C7ACAF66;Как снять воспаление слизистой рта;;;;;;;;;;
9F4750CF-1981-3A99-32F8-2E3C57C853ED;Какое белье носить после мастэктомии;;;;;;;;;;
B8CDDDD1-9077-90C8-07AA-4E8040355458;Сифонная клизма: применение, техника постановки;iWpiXVXkE2w;;;;;;;;;
996748DD-A636-482B-E178-32B0C3C1BCCD;Методы лечения аритмии сердца;;;;;;;;;;
50698AA2-E0AD-3625-599D-61EFD03505FF;Катетеризация мочевого пузыря у мужчин;ZtuHcvAlM5M;;;;;;;;;
F1AB4D77-C3A3-376A-5E5F-DFAAECF95FD9;Как делают катетеризацию слуховой трубы;;;;;;;;;;
7BEA20A7-CF42-B59D-BE3F-D6D5575C1286;Чем мазать щеки ребенку при диатезе;;;;;;;;;;
1E169C12-0A73-6779-2041-9DEE82BE9525;От чего возникают запоры при беременности и как от них избавиться;;;;;;;;;;
D357B3D5-F348-BA15-9948-455DD1C3EDD4;Как избавиться от тупой боли в голове;#NAME?;;;;;;;;;
0230A7F4-6992-9F9F-76AE-2322CFAD7A2D;Как оказать помощь при мерцательной аритмии;;;;;;;;;;
3C951847-0E80-C2C9-1B3A-302C8DA5414B;Чем полезны клизмы с содой;;;;;;;;;;
5B7616C1-7A0C-38BF-A9F0-E1EE5266404F;Как отогревать ноги, если нарушено кровообращение;;;;;;;;;;
9AC92227-F704-D7DD-F898-32918F14E89C;Лечение плексита плечевого сустава своими силами;Z3erhM48HjQ;;;;;;;;;
B7BECC13-7339-AD2B-9C3E-D1FBF453B165;Что такое лимонно-эвкалиптовая противопаразитарная чистка;;;;;;;;;;
A831F28D-75E5-83D6-CE95-DCBED8C323BD;Что такое комплексное лечение заболеваний;_ILbtUmiY5k;;;;;;;;;
A7255A1A-177A-F303-9D89-F765B6CE42E2;Что такое ректальный способ применения;eQR4Xsh7hgU;;;;;;;;;
08E6C980-8577-B668-2616-362468BCFB6D;Каким лечебным эффектом обладают банки;NwAtRNvmuBk;;;;;;;;;
3A0C5A29-AADD-5C4B-AC51-FAB0157A10E7;Как помогает боржоми от кашля;;;;;;;;;;
AB4D88ED-8615-3518-839D-81FCF33F4A27;Солярий от прыщей: вред или польза.;HuQJYa4J-Rw;;;;;;;;;
39F34530-EF35-A3CD-8096-7F28CE9530C0;Как избавиться от сильной слабости;;;;;;;;;;
4E165459-EA27-4D44-C44F-949DB35C87B9;Что такое сухое тракционное вытяжение позвоночника;BW5P1xXurIA;;;;;;;;;
0ED54D6D-2EB6-7EDF-1C9C-CC84066B90E0;От чего появляются красные пятна на ступнях;;;;;;;;;;
33CAB788-529A-2263-9628-BEE83346D20B;Перелом лучевой кости. Диагностика и лечение;;;;;;;;;;
3E52CC29-588A-F1B9-7308-E687AF1855E3;Можно ли избавится от диареи с помощью раствора марганцовки;;;;;;;;;;
6FC8507D-3FB0-17C8-0DD8-A8ECA9992FE3;Лечение остеохондроза шейного отдела позвоночника;;;;;;;;;;
7F3844F8-814F-7808-C329-A2CFD81FFC86;Как быстро протрезветь после водки;;;;;;;;;;
7A5584BB-A80D-CAEB-877E-3B26390213ED;Какие капли в нос разрешены при беременности;wq1KeoYHIXE;;;;;;;;;
20F9DA27-034F-6AD8-9C89-90911DFBA46E;Использование фитоэстрогенов при климаксе;jGuwp5jy3XU;;;;;;;;;
CB66F286-50C4-B941-28F3-9234F3BD7CA2;Как проводится реанимация новорожденных;yotArO9Us2Q;;;;;;;;;
686C06CB-4D1E-9744-1546-096710944422;Как выбрать хорошего маммолога;;;;;;;;;;
AB889C15-C751-FD05-B18D-F9C92B280B4D;Ингаляции при беременности: за и против;k2nXyDhdP1E;;;;;;;;;
083E965C-A6C1-59E2-AB6E-B97B230AFEA0;Как и когда надо принимать таблетки от головной боли;;;;;;;;;;
C3D51AF0-9EEB-0415-3C60-B7327E13413F;Кровь из носа: возможные причины и лечение;;;;;;;;;;
13FE0F42-7DE1-E1EB-7EE6-CF97727B7E5D;Что можно принимать, а что нельзя при боли в сердце;;;;;;;;;;
C30F794F-E636-B428-B64A-32C10BDC0163;Оксалаты в моче у ребенка: причины, признаки, лечение;;;;;;;;;;
4890191A-7D81-C10B-DB9A-9A59BA16B966;Как избавиться от болезненных спазмов в районе печени;;;;;;;;;;
D03429DE-5294-0AB4-2419-EBFC3E0AC38E;Как применять прополис;mYMubkLt0x8;;;;;;;;;
46D3B895-A2CC-8708-E060-C47FBB61A2C2;Какие препараты поднимают гемоглобин;;;;;;;;;;
55972F4C-05CE-5756-C84C-311A7E0E93EA;Как забеременеть с низким прогестероном;;;;;;;;;;
44DF1142-854C-7613-7AC7-8B816CBDBDAF;Как удалять зубы при беременности;;;;;;;;;;
2B44E802-DCF5-500F-75BD-B173973F042C;Прыщи на руках выше локтя: как от них избавиться;;;;;;;;;;
C52536BE-0203-71C9-8C69-BC651E05B1B9;Как лечат зубы под общим наркозом;;;;;;;;;;
CDBD9400-7EC4-DC27-24D5-3697E496D0BF;Как забеременеть после внематочной беременности;UJI99t9oT-k;;;;;;;;;
2121ADC8-FDCB-3A0B-0F27-4F04ECCA1720;Реабилитация после разрыва ахиллова сухожилия;;;;;;;;;;
08FBF027-148D-A525-284C-53C9BC8F4765;Как обрабатывают швы после родов;;;;;;;;;;
EE02B42D-B8A1-02E7-3D44-5C2EDAB915A2;Как растирать спину ребенку;hWlNF0qxuDs;;;;;;;;;
13899CC3-23D7-D836-317F-AB51FE15B2C3;Какие существуют операции на носовой перегородки;;;;;;;;;;
A9CF73F7-7554-5202-9270-6A75B8C535FE;Стоит ли ставить ли брекеты в 30 лет;;;;;;;;;;
EAE5B5F9-2A3D-BB09-7DF6-ED6D4DA04095;Как заменить тазобедренный сустав;;;;;;;;;;
6A601BB1-1933-F607-9642-331AD9280AB7;Как подобрать немедикаментозные средства для избавления от вшей;;;;;;;;;;
42EDEDEB-8B42-3D57-FD60-EC472D031EAC;Как устранить причины повышенного давления;;;;;;;;;;
A85F7EA0-2273-D578-9065-41FEE4D768D8;Как смазывать ребенку горло;;;;;;;;;;
BA7B73B0-C311-9D4F-3581-BDBBEC30C0B0;Сухость и жжение в глазах: причины, лечение;;;;;;;;;;
51984841-8B88-9F9E-7975-8E48510F7A55;Как придумать оригинальный комплимент девушке;Yo73J0SM2oE;;;;;;;;;
E7C36B4E-0857-CAA9-86BD-149FF3B94544;Как проводят криотерапию жидким азотом;;;;;;;;;;
AFEA5192-EAF4-EB38-73A9-557D28C4ADEF;Как справиться с зудом и покраснением при дерматите;;;;;;;;;;
C702792A-22CB-AF13-278D-81A77ABEFE3C;Лучшее средство от кашля;;;;;;;;;;
CE04B658-EB38-0E83-33A1-CA43164925AD;Возможно ли избавиться от вегето-сосудистой дистонии навсегда;;;;;;;;;;
DD30EAAD-6EE2-B73D-51C8-A0BC7FAB3334;Как проводить лечение гайморита;;;;;;;;;;
F408721D-66FC-DF27-F277-8E513D344A87;Как улучшить самочувствие во время месячных;;;;;;;;;;
1F000EA7-BDEE-4CF3-2EA8-8DFFB6924D81;Если на половых органах невус;;;;;;;;;;
15361CB2-F5C8-85CE-E015-2A6AAE273585;Как предотвратить образование шрама или рубца;;;;;;;;;;
ABA295A9-A28E-764A-4057-C148DAB2BEF8;Как снять спазм в горле;;;;;;;;;;
22559581-0A4C-A040-38CB-98632E40AFF4;Кто такие анонимные алкоголики;J1-ZFY2nTYc;;;;;;;;;
5F639257-2855-B0C7-0AC3-6F347C59DBD0;Склерозирование вен: симптомы и лечение;;;;;;;;;;
B5942BAF-0469-DAF1-29E9-5A0D980B8AB9;Как победить простуду без таблеток;NzOvV0qzrnA;;;;;;;;;
5218E480-9F02-3C4A-8E03-0EDE27D40D69;Как легко избавиться от отеков на лице;;;;;;;;;;
68BA3AFA-9496-5DC9-1975-C0276F236986;Как действовать при аппендиците;;;;;;;;;;
23655F90-1389-0569-ACE7-D9D10483E0C2;Несколько советов при плоскостопии;;;;;;;;;;
D860CA15-CB6D-55F5-306A-B4171EE776D2;Как помочь себе при сухом кашле;;;;;;;;;;
6FDD935E-AF50-E786-E7B6-73D12AE377D9;Как облегчить приступы влажного кашля;wspCZjhu34I;;;;;;;;;
32E2232B-8B8B-BE6D-74C2-AEA21F536EDD;Как пережить осень без простуды;UFhrjQrrKPU;;;;;;;;;
E32E7CF3-FE94-5698-3819-8F68225E620F;Клюква болотная: как применять ее в лечебных целях;4DnYH5719vI;;;;;;;;;
8A877A60-988A-9355-4D5D-02BC23AEA257;Народные средства от гельминтоза;y0SpJc5TU5U;;;;;;;;;
1D297CA9-B9B8-0955-6406-59FDEDBF0AE1;Принципы лечения геморроя;;;;;;;;;;
823A4364-7014-6E4B-0CD8-1B67FCA96CCE;Инжир нужен всем;;;;;;;;;;
07AF3882-792A-2345-0E46-A66EDDCF8222;Как бросить курить и не сорваться;fNU8S3HyUgE;;;;;;;;;
F3CF48C1-96DA-90AB-D23D-D900656CD4AC;Лечение молочницы с помощью свечей;;;;;;;;;;
DB652B5C-E1CF-CAF8-61B2-34E47C4E02A7;Причины возникновения прыщей на спине и способы их лечения;XTzz88VUnUI;;;;;;;;;
E5B7223A-4B5E-DF84-15A4-52D6AF3F9444;Как разработать сустав на руке;;;;;;;;;;
A52EFE06-EB04-B17B-CF83-8F11A1F7D393;Как избавиться от гнид;8Cj-cxK9NM0;;;;;;;;;
6D99B8D8-BC20-943F-1DE2-A2F2C6B67B15;Растворы для полоскания горла;pm4FUQ-U9g4;;;;;;;;;
8A530EF7-BF94-5948-755B-B51ACFD33563;Почему дергается рука;;;;;;;;;;
B2DF4D2C-B131-9A76-4A76-5DF0B62BC98B;Лечение головной боли;iW4FRKQlS6E;;;;;;;;;
0BC687D9-56DD-051C-AC99-06E64ADF9F80;Ринит. Симптомы и виды заболевания;ljkOAptlQcE;;;;;;;;;
573AD236-6B3A-63B7-FEF1-13707270B6E4;Как избавиться от зубной боли без таблеток;;;;;;;;;;
A39CAB4E-95C6-CC9E-FE93-618A05E41563;Что такое химиотерапия;6zObCNP1BFA;;;;;;;;;
9C490B75-D3B5-A983-B649-85A21ED8A450;Лечение остеохондроза в домашних условиях - какие способы можно применять;;;;;;;;;;
D551401A-2860-B03C-4492-D9714B34FA6C;Как избавиться от остеохондроза;jsxShjnUhgA;;;;;;;;;
AEE514CA-3EB9-69C7-A584-B3F355E2E08B;Ангина при беременности. Возможный вред и профилактика болезни;LN4apkTmnTk;;;;;;;;;
6AA2D2A2-9036-EC92-62D5-3C7A308876B4;Как добиться проведения бесплатной операции на венах;;;;;;;;;;
A2785F6F-B6AA-5EC6-6759-14D4E027B28A;Лечение ринита;diuDuorKZ5M;;;;;;;;;
