GUID идентификатор элемента;Название элемента;Путь к элементу;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
"7A0570A0-CE43-1A37-C973-19FA0C0686D7";"Как лечить связки коленного сустава";;"3j1EHZ-iiOs";"Растяжение связок колена (лечение) — SportWiki энциклопедия";"http://sportwiki.to/%25D0%25A0%25D0%25B0%25D1%2581%25D1%2582%25D1%258F%25D0%25B6%25D0%25B5%25D0%25BD%25D0%25B8%25D0%25B5_%25D1%2581%25D0%25B2%25D1%258F%25D0%25B7%25D0%25BE%25D0%25BA_%25D0%25BA%25D0%25BE%25D0%25BB%25D0%25B5%25D0%25BD%25D0%25B0_(%25D0%25BB%25D0%25B5%25D1%2587%25D0%25B5%25D0%25BD%25D0%25B8%25D0%25B5)";"Растяжение связок колена возникает в тех случаях, когда одна или несколько связок в колене подвергаются чрезмерной нагрузке, перерастягиваются ...";"Растяжение связок коленного сустава: лечение колена, симптомы";"http://sustavlive.ru/travmy/rastyazhenie-svyazok-kolennogo-sustava-lechenie.html";"Лечение растяжения связок коленного сустава: причины, признаки травмы. Стадии повреждения, диагностика, медикаментозное и народное лечение.";"Растяжение связок коленного сустава: симптомы, лечение, сроки ...";"https://nanogah.com/injury/rastyazhenie-svyazok-kolena.html";"Растяжение связок коленного сустава нарушает его функциональность. В некоторых случаях пострадавший не может даже наступить на ногу. Лечение ..."
"747E76E3-00AA-F637-0F88-893F4FD9E1D8";"Как лечить рубцы от ожога";;"6DfdRTzvh1I";"Как убрать шрам от ожогов, после ожога. - Likar.info";"http://www.likar.info/zdorovaya-kozha/article-60236-kak-ubrat-shram-ot-ozhogov/";"12 фев 2013 ... К тому же рубцы после ожогов бывают весьма болезненными, ... Имейте в виду, что лечение шрамов – это процесс длительный.";"Шрамы от ожогов: особенности образования и лечение";"https://beztravmy.ru/shramy/ot-ozhogov.html";"1 дек 2017 ... Лечение рубцов после ожога: эффективные мази, аптечные и косметические ... Особенности образования рубцов после ожогов.";"Что делать после ожога, и какое средство лучше помогает в ...";"https://www.kp.ru/guide/chto-delat-posle-ozhoga.html";"Образование келоидного рубца чаще всего сопровождается зудом и жжением. Чаще всего значительные по размеру рубцы от ожогов лечат ..."
"757AC36A-9A55-D478-82BF-642B3FD94F40";"Как быстро вылечить молочницу";;"hFx1sisKt3I";"Как быстро вылечить молочницу - Medpulse.Ru";"http://www.medpulse.ru/health/beauty/venereolog/5290.html";"3 мар 2018 ... Как избавиться от молочницы? Мифунгар при молочнице. Сильная молочница как лечить. Можно лечить молочницу фурацилином?";"Способы лечения молочницы. Как быстро вылечить молочницу ...";"http://tolko-poleznoe.ru/sposoby-lecheniya-molochnicy-kak-bystro-vylechit-molochnicu.html";"Способов как быстро вылечить молочницу уйма. Применяемые лекарственные препараты при лечении молочницы, обычно подразделяют на способы ...";"Молочница: лечение быстро и эффективно в домашних условиях";"https://www.magicworld.su/molochnitsa/732-molochnitsa-lechenie-bystro-i-effektivno-v-domashnikh-usloviyakh.html";"2 дек 2017 ... С помощью представленных ниже средств вы можете быстро и эффективно вылечить молочницу в домашних условиях."
"2DA0B6D3-EDDA-BDB5-28CC-FAAA0EE92028";"Как вылечить застарелый кашель";;"P5eXB32akKw";"Застарелый кашель - Кашель";"http://kashelb.com/lechenie-kashlya/328-zastarelyj-kashel";"Основной целью в лечении застарелого кашля является переход его из сухого состояния ... Как вылечить застарелый кашель народными средствами.";"Застарелый кашель - причины и лечение народными ...";"https://ecohealthylife.ru/kak-lechit/zastarelyj-kashel-prichiny-lechenie/";"Застарелый кашель- лечение народными средствами. причины появления. Рецепты ... Застарелый кашель — причины, лечение .... Чем лечить кашель?";"Застарелый кашель, как вылечить застарелый кашель у ...";"https://stopillness.ru/zastarelyj-kashel/";"Застарелый кашель — признак недостаточного или неэффективного лечения. Узнайте, как вылечить застарелый кашель?"
"61CC36B5-C8F1-DBA5-B8C7-B53E52196BB0";"Как вылечить хроническую молочницу";;"ifZKSxRCS_8";"Лечение хронической молочницы у женщин - препараты";"https://gribokube.ru/molochnitsa/lechenie-hronicheskoj-molochnicy-u-zhenshchin-preparaty.html";"3 мар 2018 ... Самостоятельное лечение недопустимо, ведь только врач знает, как лечить хроническую молочницу у женщин, может выбрать ...";"Лечение хронической молочницы у женщин препаратами";"http://molochnitsa.com/lechenie-molochnicy/preparatami/preparaty-dlya-lecheniya-xronicheskoj-molochnicy-u-zhenshhin.html";"21 фев 2016 ... Препараты, которые помогут эффективно лечить хроническую форму молочницы у женщин.";"Как лечить хроническую молочницу у женщин";"http://ladymadonna.ru/%25D1%2585%25D1%2580%25D0%25BE%25D0%25BD%25D0%25B8%25D1%2587%25D0%25B5%25D1%2581%25D0%25BA%25D0%25B0%25D1%258F-%25D0%25BC%25D0%25BE%25D0%25BB%25D0%25BE%25D1%2587%25D0%25BD%25D0%25B8%25D1%2586%25D0%25B0";"Как же вылечить хроническую молочницу? Самым важным в лечении данного заболевания является не только лечение самой молочницы, но и ..."
"2F73A1EE-199A-E54E-8931-E2189F125674";"Как вылечить высокое давление";;"6EQerF4_AyA";"Высокое давление - психосоматика, причины гипертонии и как ...";"https://davlenies.ru/priznaki/vysokoe-davlenie-psihosomatika.html";"Высокое давление психосоматика - что это такое и как его лечить? Основные психосоматические причины и явления гипертонии, рекомендации по ...";"Как лечить повышенное давление дома. Гуру энциклопедия.";"http://enc.guru.ua/index.php%3Ftitle_id%3D109";"То чем мы питаемся, оказывает значительное воздействие на все химические процессы, происходящие в организме, и на кровяное давление.";"Высокое давление – причины, признаки, симптомы. Что делать ...";"https://www.ayzdorov.ru/lechenie_davlenie_chto.php";"Если на данной начальной стадии не принять каких-либо серьезных вмешательств и не лечить высокое давление, то возможны серьезные ..."
"8246E55A-7845-B721-9F88-4F34DAB68262";"Как лечить язву на ноге";;"kzrbRirSF6E";"Лечение язвы на ногах при варикозе: как и чем лечить ... - Doc.ua";"https://doc.ua/bolezn/varikoz/yazvy-na-nogah-pri-varikoze";"Язвы на ногах являются наиболее опасным последствием при варикозе. Могут возникать после небольшой травмы.";"Трофические язвы на ноге. Эффективное лечение трофических ...";"http://medcentr-plus.ru/diagnostika-zabolevanij/lechenie-troficheskih-jazv-na-noge/";"Трофические язвы на ноге возникают из-за серьезных нарушений работы кровеносных сосудов – вен, артерий, капилляров. Положительные ...";"Трофическая язва нижних конечностей: диагностика и лечение ...";"http://odrex-med.com/services/klinika-sosudistoj-hirurgii//troficheskaya-yazva/";"Можно ли вылечить трофические язвы консервативными методами? ... венозной язвы приводит хронический застой венозной крови в ногах, при ..."
"EF2B0905-952A-90B4-71B8-66CBF1738BCF";"Как лечить лишаи на теле";;"o22K4QidqII";"Как вылечить лишай на теле человека";"http://antirodinka.ru/lishai";"Лечение лишая на теле. Разновидности лишая: красный плоский лишай Каждый вид лишая, возникающего у человека, требует особых методов ...";"Как избавиться от лишая на теле в домашних условиях";"http://kak-izbavitsya-ot.com/lishaya.html";"... вид лишая, чтобы подобрать соответствующее лечение. ... А разноцветные лишаи легко убрать с помощью ...";"Виды лишая на коже, руках и теле человека – фото, симптомы и ...";"http://www.tecrussia.ru/problem/1470-vidy-lishaya.html";"Фото 4-6 – опоясывающий лишай на теле (живот, спина, бока): ... Лечение стригущего лишая заключается в приеме противогрибковых препаратов и ..."
"ABAB2FB9-C5BA-0293-7B73-1650508286D7";"Как лечить хламидиоз у мужчин";;"p2QlsgcQrkg";"Хламидии у мужчин - Виферон";"http://viferon.su/xlamidii-u-muzhchin/";"Лечение хламидиоза у мужчин. Важную роль в развитии хламидийной инфекции играют иммунологические нарушения. Иммунитет при хламидиозе ...";"Как лечить хламидиоз у мужчин народными средствами, в ...";"http://prointim.info/hlamidii/lechenie-xlamidioza-u-muzhchin.html";"Поговорим сегодня о том, какие симптомы и признаки болезни у мужчин, и какое лечение можно предложить представителям сильного пола в ...";"Лечение хламидиоза у мужчин: симптомы, выделения, схемы и ...";"http://prointim.info/hlamidii/lechenie-xlamidioza-u-muzhchini.html";"Лечение хламидиоза у мужчин необходимо проводить комплексно, и заканчивать только при положительном результате. Такой подход обусловлен тем ..."
"422C5A1F-E233-3334-98E5-41AC0D62E6E5";"Как вылечить наружный геморрой";;"X5ODBXPQ9_E";"Как быстро лечить геморрой в домашних условиях народными ...";"https://med.vesti.ru/articles/zabolevaniya/lechenie-gemorroya-v-domashnih-usloviyah/";"... часто используется при лечении наружного геморроя.";"Наружный геморрой (внешний): как быстро вылечить";"https://lechigemorroy.ru/lechenie/naruzhnyj-ili-vneshnij.html";"Геморрой бывает двух основных видов. Чтобы не было неприятных симптомов и осложнений, нужно знать, как лечить наружный геморрой. Существует ...";"Наружный геморрой: как лечить внешний геморрой, причины и ...";"http://netgemorroya.ru/gemor/vidy/gemorroj-naruzhnyj-simptomy-i-lechenie";"Поэтому не проблема найти информацию о симптомах болезни и о том, как лечить наружный геморрой. Особенность этой формы заболевания ..."
"B65A24DC-9D20-51C5-689F-25AA61893FD4";"Как вылечить желтуху";;"wR9nzlc-LMc";"Желтуха: признаки - симптомы - лечение - профилактика";"http://med-instrukcia.ru/lechenie_zabolevani/zheltuha-simptomyi-prichinyi-lechenie/";"Лечить желтуху медикаментозно принято препаратами-гепатопротекторами. К таковым относится Силибинин, Сирепар, Силибор и другие. Наряду с ...";"Желтуха – симптомы, причины, виды и лечение желтухи ...";"http://medicina.dobro-est.com/zheltuha-simptomyi-prichinyi-vidyi-i-lechenie-zheltuhi.html";"21 июл 2017 ... Как лечить желтуху? Лечение желтухи начинается с точной и дифференциальной диагностики патологии, и включает в себя: 1.";"Лечение желтухи в домашних условиях, народными средствами";"https://www.ayzdorov.ru/lechenie_jeltyha_doma.php";"Самые эффективные народные рецепты для лечения желтухи в домашних условиях: ... Советы народных целителей, как вылечить желтуху."
"3BC105D5-A0BD-46D2-9FF3-2EE7E1259FD6";"Как лечить бактериоз";;"0FO0G8kM9oE";"Чем лечить дисбактериоз кишечника - Мой семейный врач";"https://myfamilydoctor.ru/chem-lechit-disbakterioz-kishechnika/";"8 дек 2013 ... Ранее мы уже рассмотрели симптомы дисбактериоза кишечника, теперь поговорим о лечении. Нужно ли лечить дисбактериоз ...";"Чем лечить дисбактериоз кишечника - ОкейДок";"https://okeydoc.ru/chem-lechit-disbakterioz-kishechnika/";"Чтобы быстро вылечить дисбактериоз кишечника, врачи рекомендуют придерживаться комплексной терапии – необходимо не только употреблять  ...";"Как вылечить дисбактериоз раз и навсегда - Единственная";"http://edinstvennaya.ua/view/3898";"25 фев 2013 ... В последние годы дисбактериоз встречается также часто, как и ОРЗ. Почему это происходит и как справиться с этим недугом?"
"3A446B65-94CB-E4EB-2212-B77DF1B5DCD1";"Как можно вылечить щитовидную железу";;"n5qeuyto2Bk";"Щитовидная железа - лечение народными средствами";"http://medic.ymka.ru/schitovidnaya_jeleza.php";"Можно ли с помощью фитотерапии вылечить узлы на щитовидной железе? Для предупреждения роста узлов на щитовидной железе ешьте ежедневно ...";"Видео - Можно ли лечить щитовидную железу без гормонов ...";"https://ru.tsn.ua/video/video-novini/mozhno-li-lechit-schitovidnuyu-zhelezu-bez-gormonov.html";"4 лис. 2015 Если нарушение работы щитовидки обнаружены на ранних стадиях, то ее функции можно восстановить. Первое, что нужно сделать ...";"Как вылечить щитовидную железу без операции... | pro shchitovidku";"http://proshchitovidku.ru/vozmozhno-bez-operacii-vylechit-shhitovidnuyu-zhelezu/";"В других ситуациях врач подскажет можно ли вылечить щитовидку ..."
"E08DE380-8921-46D6-AFB5-7DC52EA17A8B";"Как лечить воспаления на лице";;"h70fTFhGI5g";"Как убрать воспаление на лице народными средствами дома";"https://profmedblog.ru/lechenie/kak-ubrat-vospalenie-na-lice";"2 сен 2017 ... Главное – не оттягивать надолго лечение, поскольку воспаление перерастает со временем в серьезные заболевания кожи.";"Воспаление прыщей на лице: как быстро снять воспалительный ...";"http://omaske.ru/lico/vospalenie-pryshhej-na-lice/";"Чтобы быстро убрать красные прыщи и снять воспаление на лице, например, ... Для того, чтобы лечение воспаленной кожи было эффективным , стоит ...";"Воспаление на лице: причины, уход, рецепты масок. - 3koketki.ru";"http://3koketki.ru/vospalenie-na-lice-lechim-v-domashnix-usloviyax.html";"При возникновении воспаления на лице лечение обязательно. Не занимайтесь домашними экспериментами: они могут окончиться очень плачевно."
"048D8960-9A58-8E37-02D6-4B89F74AEFB6";"Чем лечить белые прыщи вокруг головки члена";;"Pwbojk4asOE";"Белые пупырышки на головке у мужчин, что это за прыщики, как ...";"http://skincover.ru/pryshhi/prichiny-belyh-pryshhikov-na-golovke-u-muzhchin.html";"В то время как в юношеском возрасте пупырышки вокруг головки могут спровоцировать ... 3 Лечение белых прыщей на головке мужского полового органа ... Помимо этого белые прыщи на головке члена способны появляться  ...";"Прыщики вокруг головки полового члена - Харьков Форум - Украина";"https://www.kharkovforum.com/showthread.php%3Ft%3D424517";"24 апр 2009 ... Прыщики вокруг головки полового члена, Здоровье, Харьков, Украина. ... как бы на границе головки полового члена есть прыщики толи шипы белого цвета. .... Завод имени Малышева, там такие дела хорошо проверяют и лечат. ... Черный и белый список Харькова, Black list, White list, Форум ...";"Прыщи - Белые прыщики на головке полового члена. | Как ...";"http://helpface.ru/belye-pryshhiki-na-golovke-polovogo-chlena.html";"Прыщи - Когда белые прыщи появляются на головке, под кожей или на ... врачу вроде: «Доктор, у меня вокруг головки полового члена белые прыщи», как ... или на сайтах в интернете, равно как и о причинах и о способах лечения."
"F85605CC-FC47-F0D6-610F-A2D8F2AC78C6";"Как вылечить фолликулярную ангину";;"ZgqjCEvULJg";"Симптомы и лечение фолликулярной ангины у детей и взрослых";"http://tonsillit.ru/follikulyarnaya-angina-osnovnye-priznaki-foto-kak-lechit.html";"Способы лечения фолликулярной ангины медикаментозными и народными средствами. Основные причины ... Как и чем лечить. Другой вид гнойной ...";"Фолликулярная ангина: лечение, симптомы, антиботики";"http://anginap.ru/follikulyarnaya-angina.html";"Фолликулярная ангина заразна, поэтому желательно лечить ее в стационаре. Но если больному будет обеспечен надлежащий уход, и врач допускает ...";"Чем лечить гнойную ангину - NMed.org";"http://nmed.org/kak-lechit-anginu-gnojjnuyu.html";"Ангина относится к инфекционным заболеваниям и характеризуется ... Полоскание этим сбором также поможет быстро вылечить ангину в домашних .... Лечение лакунарной ангины; Как и чем лечить фолликулярную ангину; Как ..."
"F6175E0E-007F-3F56-FC34-FCFDF814AB56";"Как лечить спастический колит в 2018 году";;"9KzoB3HmWkY";"Колит спастический: симптомы, лечение и питание";"http://proctologi.com/kolit/spasticheskij.html";"Почему возникает колит спастический? Какие факторы способствуют воспалению толстого кишечника? Основные проявления и лечение синдрома ...";"Спастический колит кишечника - симптомы и лечение - LadyHealth";"http://ladyhealth.com.ua/woman-health/health/29904-spasticheskij-kolit-kishechnika-simptomy-i-lechenie.html";"27 ноя 2016 ... Спастический колит кишечника, главное не сдаваться.";"Спастический колит - как вылечить болезнь кишечника ... - Наран";"http://naran.ru/bolezni/zheludochno-kishechnyy-trakt/spasticheskiy-kolit/";"Спастический колит является функциональным заболеванием кишечника. Симптомы, признаки, причины и как правильно лечить это заболевание Вы ..."
"6899E037-BD9F-093D-3586-14DB0111F6E0";"Как лечить нервное истощение";;"GDA-y1yjb3I";"Нервное истощение - симптомы, лечение, как восстановиться";"http://psihomed.com/nervnoe-istoshhenie/";"Нервное истощение представляет собой особое психоэмоциональное состояние, которое возникает вследствие высокой интеллектуальной или ...";"Вылечить нервное истощение - ВСД, Панические атаки";"https://vsdpanika.ru/nervnaya-sistema/lechenie.html";"Чтобы вылечить нервное истощение, нужно соблюдать определённые правила. Употребление витаминов и правильный распорядок дня, это только  ...";"Нервное истощение симптомы и лечение у женщин в домашних ...";"http://nashinervy.ru/o-nervnoj-sisteme/priznaki-nervnogo-istoshheniya-i-sposoby-lecheniya.html";"Нервное истощение: симптомы и причины распространенного и " помолодевшего" заболевания. Каковы методы лечение и профилактики болезни у ..."
"55080FAC-3085-7958-6C4D-21F41BC9C697";"Как лечить острый хондроз";;"HU4k_hFqrqU";"Острый хондроз шейного отдела позвоночника";"https://mypozvonok.ru/shejnyj-otdel-pozvonochnika/xondroz-v-shejnom-otdele/ostryj-xondroz-shei.html";"9 мар 2015 ... Острый хондроз шейного отдела позвоночника – что он собой представляет , основные факторы его проявления, возможные методы ...";"Как лечить острый хондроз в домашних условиях?";"https://spinatitana.com/pozvonochnik/drugie-zabolevaniya/khondroz/ostryj-khondroz.html";"Что такое хондроз позвоночника? Причины и симптомы острого хондроза. Метод диагностики и лечения острого хондроза. Лечение хондроза в ...";"Острый хондроз поясничного и грудного отдела позвоночника ...";"http://stoposteohondroz.ru/terapija/ostryj-hondroz-poyasnichnogo-i-grudnogo-otdela-pozvonochnika";"6 дек 2017 ... Основные симптомы острого хондроза различной локализации. Общие сведения о диагностике и лечении грудного, поясничного и ..."
"D09CBD10-F31F-4BF2-478A-3CED6A206232";"Как лечить рану на пальце";;"l9iukhThJbk";"Лечение и помощь при глубоком порезе пальца, как остановить ...";"http://www.sportobzor.ru/pervaya-pomosch/chto-delat-pri-poreze-palca.html";"Следующий этап лечения глубокого пореза пальца – обработка раны антисептиком, лучше всего перекисью водорода. Для этого возьмите марлю,  ...";"Раны на пальцах и руках - Рецепты здоровья";"https://nmedik.org/palec.html";"Кожу на пальце сначала обработайте спиртом, иголку тоже. После извлечения занозы смажьте ранку йодом. ... Лечение порезов. Все-таки в тупых ...";"Как лечить рану на пальце - Medic-ABC.ru";"http://medic-abc.ru/297-kak-lechit-ranu-na-palce.html";"Каким бы аккуратным человеком вы не были, но когда-нибудь вы все равно пораните палец. Как лечить рану на пальце зависит от происхождения ..."
"CF8F2A88-6035-F098-EE69-568001954ADC";"Как лечиться при температуре 37";;"rfII5LVMzn8";"Температура 37 при простуде - что делать и что пить? Что ...";"http://forcys.ru/article/temperatura_37_pri_prostude-90/";"Что делать, если температура 37 при простуде держится уже несколько дней? ... четкого плана, что делать и как лечиться при настигшей вас простуде.";"Температура 37,2 С - что она означает? — Здоров-Инфо";"http://zdorov-info.com.ua/stati/lechenie/10595-temperatura-372-s--pervyj-priznak-bolezni.html";"11 апр 2013 ... Температура 37,2 С – первый признак болезни. 11.04.2013 ... в ушном канале – максимально достоверно, но при наличии специального ...";"Температура тела 37-37,5 - что с этим делать?";"https://www.tiensmed.ru/news/tempertela-m8e.html";"23 мар 2013 ... В любом случае, если держится температура 37oС, необходимо сообщить об этом .... Температура 37oС или выше часто возникает при цистите, ..... своевременно выявлять и лечить очаги инфекции, различные ..."
"019C5F4B-2DDD-E763-4BD8-1C9C97E5F670";"Как лечить зубы беременным";;"v-O-iXi6gi4";"Лечение зубов при беременности. Безопасное лечение зубов во ...";"http://www.stomatclinica.com.ua/ru/lechenie-beremennyh/";"Клиника - Cтоматология от А до Я (Киев) – Щадящее лечение зубов при беременности. Звоните: ☎ (044) 581-06-08, (067) 468-27-00. Безопасное ...";"Лечение зубов во время беременности — Клиника ISIDA Киев ...";"https://beremennost.isida.ua/article/lechenie-zubov-vo-vremya-beremennosti/";"Лечение зубов во время беременности. 20 июня 2013. В современном мире медицина развивается очень интенсивно, не исключением является и ...";"Как лечить зубы при беременности? - Журнал 9 месяцев";"https://www.9months.ru/zdorovieberem/5581/kak-lechit-zuby-pri-beremennosti";"Конечно, лучше всего лечить зубы до беременности, не дожидаясь пронизывающей нестерпимой боли. И даже если беременность была приятной ..."
"51B5270A-2D1D-4CC9-AF54-1EADBBA91F96";"Как быстро вылечить насморк в домашних условиях";;"KrZ1ydxQBHM";"Как быстро вылечить насморк в домашних условиях";"http://ladymadonna.ru/%25D0%25BB%25D0%25B5%25D1%2587%25D0%25B5%25D0%25BD%25D0%25B8%25D0%25B5-%25D0%25BD%25D0%25B0%25D1%2581%25D0%25BC%25D0%25BE%25D1%2580%25D0%25BA%25D0%25B0-%25D0%25B2-%25D0%25B4%25D0%25BE%25D0%25BC%25D0%25B0%25D1%2588%25D0%25BD%25D0%25B8%25D1%2585-%25D1%2583%25D1%2581%25D0%25BB%25D0%25BE%25D0%25B2%25D0%25B8%25D1%258F%25D1%2585";"Как быстро избавиться от насморка в домашних условиях и почему не стоит злоупотреблять сосудосуживающими средствами.";"Как быстро вылечить насморк в домашних условиях - Лечение ...";"http://www.grebenka.com/publ/zdorove_i_medicina/bolezni/kak_bystro_vylechit_nasmork_v_domashnikh_uslovijakh/7-1-0-3297";"Порою вылечить насморк кажется задачей непосильной даже самому мудрому доктору. Постоянный насморк, головные боли и бессонные ночи еще ...";"Лечение насморка в домашних условиях народными средствами ...";"https://irinazaytseva.ru/lechenie-nasmorka-v-domashnix-usloviyax-narodnymi-sredstvami.html";"9 окт 2014 ... Как быстро вылечить насморк? Лечение народными средствами в домашних условиях для взрослых и детей. Тепловые процедуры."
"61799DB2-A8D7-33BD-A5EA-D0B6C6207FD7";"Как лечить обморожение пальцев";;"k2F3wjuHjek";"Обморожение пальцев ног и рук: признаки, симптомы и лечение";"http://kozhica.ru/povrezhdeniya/obmorozhenie/paltsev-nog-i-ruk.html";"Что делать при обморожении пальцев ног и рук? Первые симптомы и признаки обморожения пальцев. Лечение и оказание первой помощи при ...";"Помощь при обморожении. Что делать при обморожении?";"https://www.kp.ru/guide/pomoshch-pri-obmorozhenii.html";"Первая помощь при обморожении и дальнейшее лечение. Обморожение ... Все элементы кожи гибнут, ногти сходят с пальцев. В итоге в течение трех ...";"Обморожение рук: что делать? Обморожение пальцев рук ...";"http://www.allwomens.ru/41272-obmorozhenie-ruk-pervaya-pomosch-i-lechenie.html";"Обморожение рук: первая помощь, лечение в домашних условиях народными средствами. Что делать, если вы обморозили руки? Простые способы ..."
"63AE4E5B-6BF9-7398-B376-8A74D4E83617";"Как лечить воспаление лимфоузлов под челюстью";;"H0V8yZYYYf0";"Воспалился лимфоузел под челюстью: что делать, как лечить";"https://vashyzuby.ru/drugie-zabolevaniya/vospalenie-limfouzlov-pod-chelyustyu.html";"воспаление увеличение лимфоузлов под челюстью.";"Воспалился лимфоузел под челюстью: причины и симптомы";"http://vnormu.ru/vospalilsya-limfouzel-pod-chelyustyu-na-shee-sleva.html";"... смежных областях: под челюстью и на шее. ... У большинства людей локальное воспаление лимфоузлов под ... как болят и их лечение.";"Воспалился лимфоузел под челюстью: что делать? - Дентал Гуру";"https://dentalgu.ru/statyi/other/vospalilsya-limfouzel-pod-chelyustyu-chto-delat/";"Если воспалился лимфоузел на шее под челюстью, то возможной причиной ... вышеперечисленные недуги сопровождаются воспалением лимфоузлов."
"A0CD577C-ADA1-1380-A931-30418CC7F1FF";"Как лечить воспалившиеся лимфоузлы";;"XO7ZL5FESnU";"Воспаление лимфоузлов на шее: причины, симптомы и лечение";"http://uplady.ru/zdorove/obshchee-nedomoganie/vospalenie-limfouzlov-na-shee-prichiny-simptomy-lechenie.html";"К примеру, увеличенные лимфоузлы при ангине — один из критериев диагностики, поэтому при правильном лечении ангины лимфаденит тоже ...";"Что делать, если воспалились лимфоузлы на шее - как лечить ...";"http://www.esma.ru/health/limfouzly-na-shee.php";"Где находятся лимфоузлы на шее. Лечение воспаления лимфоузлов у врача и в домашних условиях. Возможные причины и симптомы.";"Увеличены лимфоузлы на шее. Как лечить воспаленные ...";"http://misseva.ru/sheya/uvelicheny-limfouzly-na-shee-kak-lechit-vospalennye-limfouzly-na-shee-lechenie.html";"Лечение. Почему воспаляются лимфоузлы? Как вылечить? Увеличены, распухли, прощупываются, воспалились, лимфоузлы на шее. Народные ..."
"D69F85CF-65B7-FEA1-4F11-16640061AEA5";"Как лечить сухость в горле";;"mZKkoH3KiSI";"Сухость в горле - симптомы, причины, лечение постоянной ...";"http://www.doctorfm.ru/symptom/suhost-v-gorle";"Сухость в горле – это симптом, сопровождающий заболевания верхних дыхательных путей.";"Причины сухости в горле. Лечение | Anginet.ru";"http://anginet.ru/lechenie-anginy/lechenie-suhost-v-gorle-prichiny";"Сухость в горле — безобидный на первый взгляд признак, который в большинстве случаев указывает на наличие патологии в организме, ...";"Сухость в горле лечение в Москве - vrach-lor.ru";"https://www.vrach-lor.ru/suhost-gorla/";"Лечение сухости в горле. Уникальные методики, безупречные отзывы, доступные цены. Частная клиника в Москве."
"CCA8FB64-7E36-264D-951C-899FCEA6E526";"Чем лечить кашель в домашних условиях";;"3HOCBw-_ZiU";"Чем лечить кашель в домашних условиях - Ayzdorov.ru";"https://www.ayzdorov.ru/lechenie_kashel_doma.php";"Чем же лечить детей и взрослых от кашля в домашних условиях? Существует много способов устранения этого неприятного симптома. Многие века ...";"Как лечить кашель в домашних условиях у взрослых и детей";"https://4damki.ru/zdorove/kak-lechit-kashel/";"Люди постоянно сталкиваются с кашлем. И они не знают, что это не проблема, а первый признак. Поэтому лечить кашель в домашних условиях нужно ...";"Как вылечить кашель в домашних условиях быстро ...";"https://pneumoniae.net/kak-vylechit-kashel-v-domashnih-usloviyah/";"Узнайте как вылечить кашель с помощью домашних средств и их сочетаний с медикаментами. Подробное описания рецептов их приготовления и ..."
"63E8D0B1-506E-7ECE-34B7-C29AA723282B";"Как лечить растяжение паха";;"zlztSwVDtCs";"Растяжение паховых связок и мышц: симптомы, лечение";"https://vseotravmah.ru/rastyazheniya/rastyazhenie-pakhovykh-svyazok.html";"И у нетренированных людей, и у профессиональных спортсменов часто случаются различные травмы паха — в первую очередь, растяжение паховых ...";"Лечение и симптомы растяжения паховых связок.";"http://rastyazhenie.com/sprain/rastyazhenie-pakhovykh-svyazok";"Каким образом лечить растяжение паховых связок, если симптомы крайне ... лимфоденита в паху, перерастяжения травмируются сухожилия и мышцы, ...";"Растяжение паховых связок : причины, симптомы, диагностика ...";"https://ilive.com.ua/health/rastyazhenie-pahovyh-svyazok_109379i15958.html";"Зона паха представляет собой совокупность сплетений нервных волокон, ... Неправильное лечение растяжения паховых связок может привести к ..."
"D9760856-AC86-7668-66A2-3B7D677129E1";"Как лечить шишки на языке";;"onM3ICugyTo";"Шишка на языке: причины, лечение, диагностика - StopRodinkam.ru";"http://stoprodinkam.ru/shishki/na-yazyke.html";"Шишки на языке - повод обратиться у врачу, который проведет ... Какой бы тип новообразования не появился в ротовой полости человека, лечить его ...";"Шишки на языке - Что можно и что нельзя нашим зубам";"https://healthy-teeth.su/shishki-na-yazyke.html";"Шишки на языке Причины, по которым образуется шишка на языке, могут быть самыми разнообразными. И видов этих шишек в виде опухолей и прочих ...";"Шишка на языке сбоку болит: причины и способы лечения";"https://tvoyzubnoy.ru/bolezni-i-ih-lechenie/yazyk/shishka-na-yazyke-sboku-bolit.html";"Если появляется шишка на языке сбоку болит, это вызывает не только дискомфорт, но и трудности с приемом пищи и с разговором. Почему может  ..."
"6D84CD9D-7BF1-FEF6-136D-9AF9132A9FF0";"Как лечить влажный кашель";;"FhrksUHZhDA";"Влажный кашель у детей и взрослых: причины, симптомы ...";"https://www.kp.ru/guide/vlazhnyi-kashel-u-detei-i-vzroslykh.html";"17 янв 2018 ... Влажный кашель — что это? Нужно ли лечить влажный кашель? Отчего он возникает, как развивается и какими осложнениями опасен?";"Чем лечить влажный кашель у ребенка";"https://kasheld.ru/u-rebenka/chem-lechit-vlazhnyj-kashel-u-rebenka";"Чем лечить влажный кашель у ребенка и какое средство эффективно справится с болезнью? Как совместить традиционное лечение с народными  ...";"Сильный влажный кашель: чем лечить сильный ... - stopillness.ru";"https://stopillness.ru/cilnyj-mokryj-kashel/";"Сильный влажный кашель: какие причины возникновения? Особенности медикаментозного и народного лечения. Правила быстрого выздоровления."
