GUID идентификатор элемента;Название элемента;Путь к элементу;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
34ECAAA0-3181-696A-C12F-F4861FE7A098;Как лечить слезные каналы;kak-lechit-sleznye-kanaly;52wSmlUc_ww;;;;;;;;;
9BF42F9E-0DCF-5945-BB66-7653B44A03CF;Как лечить реактивный артрит;kak-lechit-reaktivnyy-artrit;MOlZ2zSWOG8;;;;;;;;;
BE6B24A0-C16D-E5CD-303C-7A54C8B74BA0;Как лечить лишай при беременности;kak-lechit-lishay-pri-beremennosti;;;;;;;;;;
7075339F-860A-4EA5-DA3C-A14C276CA5D1;Как лечить сухие мозоли в домашних условиях;kak-lechit-suhie-mozoli-v-domashnih-usloviyah;HzvcXH64TGk;;;;;;;;;
EA0CA880-C75A-53A2-ABB2-DFB929E90F8C;Как лечить боли в спине и ревматические боли в суставах;kak-lechit-boli-v-spine-i-revmaticheskie-boli-v-sustavah;nyuIjr67PwU;;;;;;;;;
09AD2599-3F8D-08B4-CFF6-83228C5ED31F;Как лечится остеоартроз в домашних условиях;kak-lechitsya-osteoartroz-v-domashnih-usloviyah;poTmb6XGg18;;;;;;;;;
5300CB28-A6F6-9238-2E5A-233EAFBA822B;Как лечить отрубевидный лишай;kak-lechit-otrubevidnyy-lishay;;;;;;;;;;
F5EB4473-AA22-A4A2-5133-7910B3D5002D;Как вылечить суставы и артроз;kak-vylechit-sustavy-i-artroz;03C0KOeqzhI;;;;;;;;;
BA21CD6E-0541-A32A-6F47-C8236B570317;Как лечить эндометриоз матки;kak-lechit-endometrioz-matki;nkzvd7Y0Lwo;;;;;;;;;
4E902E62-59B0-9806-DB94-527A4632366F;Как вылечить радикулит дома;kak-vylechit-radikulit-doma;BmjWvsxTVJw;;;;;;;;;
86574688-04EE-9892-0C03-14B873DFF731;Как лечиться от сухого кашля;kak-lechitsya-ot-suhogo-kashlya;EaK5UvAHY_Y;;;;;;;;;
73C1FDEA-B6CA-E828-D9CC-68E1C9B8F18D;Как лечить запущенную язву желудка;kak-lechit-zapuschennuyu-yazvu-zheludka;MWZsNcgiL6k;;;;;;;;;
ED6EB79F-EA5E-4B21-DD34-5AFF79ABCDFF;Как лечить мышечную дистрофию;kak-lechit-myshechnuyu-distrofiyu;ciaqSOWiKgY;;;;;;;;;
A06F1EE1-9ECC-DCB3-4F7D-E4D2CEF4B6CE;Как вылечить аденому простаты в домашних условиях;kak-vylechit-adenomu-prostaty-v-domashnih-usloviyah;k4NvlJcwtXA;;;;;;;;;
18CE33AC-63E6-D146-54BD-A620ED1834CA;Как лечить гирсутизм;kak-lechit-girsutizm;YBAxdGWfTKI;;;;;;;;;
5FF4EA4B-E51D-80C9-6B6E-006E9B2260AB;Как в домашних условиях лечить флюс;kak-v-domashnih-usloviyah-lechit-flyus;;;;;;;;;;
7DB45A33-1009-72F3-2703-237A1959A853;Как вылечить сухой кашель;kak-vylechit-suhoy-kashel;luVhGxA5r5c;;;;;;;;;
3987EA64-8BA5-738E-DC62-B001707EA359;Как лечить лямблиоз у взрослых;kak-lechit-lyamblioz-u-vzroslyh-;;;;;;;;;;
E71F7101-274F-C687-8D45-7C524E3E8A19;Как лечить молочные зубы;kak-lechit-molochnye-zuby;;;;;;;;;;
1AF59D61-2EBE-0F87-1037-C93C308F0A10;Как вылечиться от астмы;kak-vylechitsya-ot-astmy;A8ER3VWLsPo;;;;;;;;;
AE45017D-982A-156A-56FA-61A502A081B2;Как лечить полипы шейки матки;kak-lechit-polipy-sheyki-matki;p6t26FuppnY;;;;;;;;;
C668A33E-D894-6DEC-8370-AEDB4445E0B0;Как лечить дисгидроз;kak-lechit-disgidroz;;;;;;;;;;
BC534B89-7318-4CA8-0272-5D45E0C209D0;Как лечить послеродовой геморрой;kak-lechit-poslerodovoy-gemorroy;;;;;;;;;;
F1C0A2D7-96DC-805B-F92A-28A2BA9AD4C0;Как лечить уреаплазмоз у женщин;kak-lechit-ureaplazmoz-u-zhenschin;PHGDa0fp4r0;;;;;;;;;
26FBABF7-0CA7-0C61-55F1-FA5AF9F70FD9;Как лечить запоры;kak-lechit-zapory;;;;;;;;;;
7C2C03F1-5613-F271-A406-493728552173;Как вылечить воспаленное горло (фарингит)?;kak-vylechit-vospalennoe-gorlo-faringit;;;;;;;;;;
273F960E-6A3F-D55E-669C-B26E085CD244;Как лечить аллергию на лекарства;kak-lechit-allergiyu-na-lekarstva;7_kwLa8smuE;;;;;;;;;
CA21276A-BD3E-72AA-6BC9-BB69D931844F;Можно ли вылечить тахикардию закаливанием;mozhno-li-vylechit-tahikardiyu-zakalivaniem;;;;;;;;;;
653BE1BE-2A0C-466F-9CE8-0EEFA6F52117;Как лечить грипп;kak-lechit-gripp;g4cbiE-OUSs;;;;;;;;;
B04621CD-0855-37A9-B43C-BF34D6BB12E3;Как вылечить сухую мозоль на ноге;kak-vylechit-suhuyu-mozol-na-noge;9SbZYByGvco;;;;;;;;;
33E472A1-8723-6A57-3917-DF3303037B71;Как лечить колит кишечника;kak-lechit-kolit-kishechnika;;;;;;;;;;
7366AD6D-B43C-DDA2-9C8E-77DBD3213D2F;Как вылечить неспецифический язвенный колит народными средствами;kak-vylechit-nespecificheskiy-yazvennyy-kolit-narodnymi-sredstvami;yNXJzPqIBts;;;;;;;;;
FE20F7A0-901F-A7DB-6D81-50AACA8E3003;Как лечить уреаплазмоз мужчинам;kak-lechit-ureaplazmoz-muzhchinam;;;;;;;;;;
C31CC0AF-EC40-CACC-275F-E28F61F758D6;Как лечить энтеробиоз;kak-lechit-enterobioz;;;;;;;;;;
18B72A0F-99F2-9045-9D3A-18955D6E7456;Как лечить поликистоз почек;kak-lechit-polikistoz-pochek;;;;;;;;;;
441E0807-CE23-DCFD-48DF-D2D5ADA859CF;Как лечить гайморит народными методами;kak-lechit-gaymorit-narodnymi-metodami;8vIFrMvMnQA;;;;;;;;;
6CD5AE00-C0BC-A4D6-BD86-BEDC55EDE135;Как лечить бесплодие у женщины;kak-lechit-besplodie-u-zhenschiny;wDsAoSexuzA;;;;;;;;;
7550EB2B-03F2-F874-9F25-6FE2A72F5EAF;Как лечить кровь в стуле;kak-lechit-krov-v-stule;kX-k8dQcmAY;;;;;;;;;
1767A17E-9AF3-48CD-625C-A346B33BA48B;Как лечить псориаз летом;kak-lechit-psoriaz-letom;;;;;;;;;;
FC49D205-3D99-EE52-A4BB-E65D7EBD2EEE;Как быстро вылечить ОРЗ;kak-bystro-vylechit-orz;crhSHuvXxMQ;;;;;;;;;
EBCE90A2-2280-85FC-E628-0145AF2F5C35;Как лечить физиологический насморк у новорожденного;kak-lechit-fiziologicheskiy-nasmork-u-novorozhdennogo;;;;;;;;;;
01F456B0-2033-97EE-427D-030E69E78A2D;Как вылечиться от герпеса;kak-vylechitsya-ot-gerpesa;8XSdBS8Xq-g;;;;;;;;;
C63105B4-2F53-58D0-81B6-BEDACE69E9CE;Как лечить белые прыщики;kak-lechit-belye-pryshchiki;;;;;;;;;;
280BADF5-6028-ECFF-3D9B-8243F30CDDD7;Как лечить стопу;kak-lechit-stopu;;;;;;;;;;
1E696AC0-88E6-0072-F35A-909F9348E4BB;Как лечить пролапс органов малого таза;kak-lechit-prolaps-organov-malogo-taza;MMlckEt99Io;;;;;;;;;
D02A4D47-F3E7-863F-0BB7-008DE40A3055;Как лечить аллергию-крапивницу;kak-lechit-allergiyu-krapivnicu;;;;;;;;;;
8A8AD1A8-5D1C-FBAF-01C5-6D607FB5CD59;Как лечить воспаление лимфоузлов;kak-lechit-vospalenie-limfouzlov;;;;;;;;;;
4821D709-DC92-B448-A856-EF786C3F15C6;Как лечить кисту зуба;kak-lechit-kistu-zuba;;;;;;;;;;
921AD0F6-36CF-8C52-337B-D5582C6D92AB;Как лечить заболевание органов пищеварения;kak-lechit-zabolevanie-organov-pishchevareniya;QE447GW3n-w;;;;;;;;;
37FB79E4-2381-A486-A558-6D6159C68A97;Как излечиться от гриппа;kak-izlechitsya-ot-grippa;X089rxn3Ej4;;;;;;;;;
C4A676C1-C638-4C5F-7BC7-59C47D432600;Как лечить дерматит;kak-lechit-dermatit;UUZvTyhn2Tc;;;;;;;;;
517AF8A6-7925-FDEC-C188-E5AB0092C211;Как вылечить ячмень на глазу;kak-vylechit-yachmen-na-glazu;;;;;;;;;;
4C90B44E-FF3E-1B5E-AE7A-E510107953BA;Как лечить спортивную травму плечевого сустава;kak-lechit-sportivnuyu-travmu-plechevogo-sustava-;;;;;;;;;;
16537853-98DA-01DC-DEED-7860C9592A71;Как лечить миалгию;kak-lechit-mialgiyu;J1Wz6qHvvnA;;;;;;;;;
4EDEEFA7-AC72-1789-B7DC-363D2F19AF86;Как лечить тонзиллит в домашних условиях;kak-lechit-tonzillit-v-domashnih-usloviyah;htOFaWu_chY;;;;;;;;;
7B8C1A76-93A6-BA35-4427-5B8A853B8838;Как лечить мастопатию;kak-lechit-mastopatiyu;ACibrlNrbcU;;;;;;;;;
6A40BA85-0F6B-04E0-03A4-48953BB51194;Как лечиться лопухом;kak-lechitsya-lopuhom;;;;;;;;;;
8DC03395-313F-330A-425F-C8352A7560B6;Как вылечить булимию медикаментами;kak-vylechit-bulimiyu-medikamentami;;;;;;;;;;
194C84CB-0651-C777-5422-99B6DA931BED;Как лечить бешенство;kak-lechit-beshenstvo;4Bj2ApFfg74;;;;;;;;;
902B756F-91AB-4711-2C0D-DEC1F784AA0E;Как лечить пьянство;kak-lechit-pyanstvo;Yv8fKteuCLE;;;;;;;;;
4EA05503-338B-0604-302F-83CCE90CD17F;Как лечить астению;kak-lechit-asteniyu;1NwWlbHFChs;;;;;;;;;
33C79004-2EAB-219A-BBDE-EB3400B016F6;Как лечить красные прыщи;kak-lechit-krasnye-pryshchi;5ELZ7CMJc8U;;;;;;;;;
AF339F54-B4F9-A972-3E04-718583C40E98;Как лечить воспаленные глаза;kak-lechit-vospalennye-glaza;TQ7SVF_nkj4;;;;;;;;;
83A95682-6D9C-1CD5-3A71-9690B2BFC736;Как лечить ангину беременным;kak-lechit-anginu-beremennym-;jNmy8NW4US4;;;;;;;;;
5FBEC962-5865-6314-74C5-7F604C30C948;Как лечить детский стоматит;kak-lechit-detskiy-stomatit;iDFQ2dJw4Wg;;;;;;;;;
B6FF85CA-1D9F-55E9-E8E5-5EEA95E14DD4;Как вылечить микоплазмоз;kak-vylechit-mikoplazmoz;QyhMVN-VRNA;;;;;;;;;
ECC11AD5-77CC-4F3D-CEA5-2BE2D72A1CAE;Как лечить липому народными средствами;kak-lechit-lipomu-narodnymi-sredstvami-;;;;;;;;;;
482EC440-92E6-1DBB-5A9D-FC2176E6E984;Как вылечить эрозию матки народными средствами;kak-vylechit-eroziyu-matki-narodnymi-sredstvami;ROcbsYYeY6g;;;;;;;;;
1D493C65-BD9B-9BC3-6DA2-4CAD6AE67CD0;Как лечить демодекоз;kak-lechit-demodekoz;;;;;;;;;;
845086AB-77D6-0969-A994-9C6B586795E6;Как лечить витилиго;kak-lechit-vitiligo;;;;;;;;;;
C1128457-2AD4-7843-DD7E-59F5879ADE1D;Как вылечиться от диабета;kak-vylechitsya-ot-diabeta;;;;;;;;;;
482CD347-27F0-AFC1-7E49-C66A6A8CF639;Как лечить заеды на уголках губ;kak-lechit-zaedy-na-ugolkah-gub;dmFUMNO_L3w;;;;;;;;;
07057EC3-9F95-6D6A-8A7E-9C45DEAAB195;Как лечить насморк;kak-lechit-nasmork;#NAME?;;;;;;;;;
DDC50EA4-1B0B-ED08-993E-D786D105A6F0;Как лечить тонзиллит;kak-lechit-tonzillit;7-ccf81FCPs;;;;;;;;;
63484BA6-5365-0AD9-83E8-147506CB4E14;Как лечиться с помощью мумие;kak-lechitsya-s-pomoschyu-mumie;#NAME?;;;;;;;;;
392555F9-9563-2371-5716-F466C3CC3948;Как лечить компрессионный перелом;kak-lechit-kompressionnyy-perelom;;;;;;;;;;
BFF6F0AC-2417-D270-4A7A-E70E50F3E143;Как лечится лимфоденит;kak-lechitsya-limfodenit;;;;;;;;;;
C0B4E8A9-BAD0-9A5A-6ACA-AA32DF159B78;Как вылечить парадонтоз;kak-vylechit-paradontoz;;;;;;;;;;
05E9EC08-3232-5DBC-6D78-1A0AFD479CB9;Как лечить давление при беременности;kak-lechit-davlenie-pri-beremennosti;oXZ6ALmCAkU;;;;;;;;;
A7984515-62DF-BEE3-A237-4CC2F8C0F2EF;Как лечить слишком обильные месячные;kak-lechit-slishkom-obilnye-mesyachnye-;;;;;;;;;;
52E662CB-E6DB-8A76-25C7-AA06324C1F4A;Как лечить гипергидроз;kak-lechit-gipergidroz;;;;;;;;;;
4797C4AA-DB55-29EB-3D54-F5EC54E40E92;Как лечить бородавки народными средствами;kak-lechit-borodavki-narodnymi-sredstvami;;;;;;;;;;
F475480A-F161-8ED6-6269-74C83C9ECFC0;Как лечить коньюктивит народными средствами;kak-lechit-konyuktivit-narodnymi-sredstvami;y52-P6sGItg;;;;;;;;;
F71C1D88-8FBC-4757-0452-A25CC88D81C9;Как лечить головокружение;kak-lechit-golovokruzhenie-;;;;;;;;;;
B0BCBD43-E822-16C2-FDC9-B1F4D53DFE3A;Как лечить парапроктит в 2018 году;kak-lechit-paraproktit;MV8QwZUiYvw;;;;;;;;;
81A346B9-FECB-9E90-403F-47DC866EAD24;Как лечить больную спину;kak-lechit-bolnuyu-spinu;XgnEShTuonc;;;;;;;;;
A3694D9D-1ED2-BF43-9345-154A86C79D3A;Как лечить недержание мочи;kak-lechit-nederzhanie-mochi;;;;;;;;;;
24843FBF-4F3D-0DA8-E142-7CAFED199E68;Как лечить ночной энурез;kak-lechit-nochnoy-enurez;MmrIFzGrkGs;;;;;;;;;
4EACD312-6B2C-F5D7-DF7F-27AED0E313A3;Как вылечить неврит;kak-vylechit-nevrit;v4uYuJ7JPDY;;;;;;;;;
62DC8C45-D717-45AC-48D0-CC6A8DCBADF9;Как лечить розовый лишай;kak-lechit-rozovyy-lishay;px8tdNDiaQA;;;;;;;;;
6CD083DE-C50C-8E4A-0A79-8A569491006C;Как вылечить гингивит;kak-vylechit-gingivit;EFhLBoND_70;;;;;;;;;
9A642ED4-E4F0-84C9-8D2E-6A77157212D9;Как лечить себорею у ребенка;kak-lechit-seboreyu-u-rebenka;SDt3mbkNIuo;;;;;;;;;
17A1EBF3-7814-F572-12BB-CA4D6C1AC437;Как вылечить воспаление придатков;kak-vylechit-vospalenie-pridatkov;h70fTFhGI5g;;;;;;;;;
B3E5EBB9-CF17-0720-7E20-9EA9FB17F12D;Чем лечить алкоголизм;chem-lechit-alkogolizm;E4bVGluHSvU;;;;;;;;;
EB728DA2-2B0C-28AF-6A1C-BEB2E6B106E3;Как лечить покраснение глаз;kak-lechit-pokrasnenie-glaz;;;;;;;;;;
64D68491-544D-7803-5A54-239D7FD47ED9;Как лечить диспепсию;kak-lechit-dispepsiyu;9FQ-W3H4pnE;;;;;;;;;
A20B0C49-4399-34B5-EB69-FBD17F028044;Как вылечить бельмо;kak-vylechit-belmo;_T22xEJdb8E;;;;;;;;;
CBEBA280-8D0C-759A-F453-17ABD6E4B187;Как лечить весенний авитаминоз;kak-lechit-vesenniy-avitaminoz;whLe-6OaKzI;;;;;;;;;
FCE8CD5B-2F28-BE2A-44B8-72AAFA7C5BCE;Как лечить нефрит;kak-lechit-nefrit;yxoxv-1OYhM;;;;;;;;;
C99C896E-4A9E-E9DA-DE58-E2AF1F67EE6B;Как вылечить баланопостит;kak-vylechit-balanopostit;g8pEzaLuBnU;;;;;;;;;
5FDF5C08-43C2-4FA5-D6A4-64071301259C;Как вылечиться от простатита;kak-vylechitsya-ot-prostatita;kikcKKJduAo;;;;;;;;;
6FC1FEC8-F4A0-E636-1450-24CAB46B1F42;Как лечить лобковый педикулез;kak-lechit-lobkovyy-pedikulez;;;;;;;;;;
757798A4-DE3C-012E-03C1-5929D40532A1;Как вылечить сухой кашель у ребенка;kak-vylechit-suhoy-kashel-u-rebenka-;;;;;;;;;;
BDD3BBA4-9FF5-6691-0A23-ADD1A1A2EB9F;Как лечить крапивницу;kak-lechit-krapivnicu;76Dz_MriX68;;;;;;;;;
2C190FC6-2463-900A-5410-D7ECBD810C83;Как лечить халитоз;kak-lechit-halitoz;;;;;;;;;;
B87EB5FD-9816-B2B0-2890-0950DF0EDE39;Как лечить отек легких;kak-lechit-otek-legkih;XsF0ttAZeVY;;;;;;;;;
4B6EDD5D-98A7-EFB5-B12F-F261E7A6EAE8;Как лечить резкую боль в зубах;kak-lechit-rezkuyu-bol-v-zubah;bdjWOxtec-s;;;;;;;;;
8CE2910C-193E-CDE9-7199-3698CB74CFB8;Кариес: как лечить его без боли;kak-lechit-karies;;;;;;;;;;
60B34003-133D-849D-BAD7-CE654D57DDDB;Почему появляется стенокардия и как ее лечить;pochemu-poyavlyaetsya-stenokardiya-kak-ee-lechit;;;;;;;;;;
BFE9BCFF-9898-56EB-3AB6-E1FCF5798373;Как лечить тонзиллит летом;kak-lechit-tonzillit-letom;;;;;;;;;;
DCBC9347-30F4-EC9C-205B-A0251851B6E9;Как вылечить боль в горле в домашних условиях за несколько часов;kak-vylechit-bol-v-gorle-v-domashnih-usloviyah-za-neskolko-chasov;pCKDHyLA8Pg;;;;;;;;;
5584ABAC-CD32-CA8D-E2EB-3F4D3759CB29;Как лечить артрит коленных суставов;kak-lechit-artrit-kolennyh-sustavov-;;;;;;;;;;
074E59D6-DD02-D403-257E-AAD9F0B3BA6B;Как лечиться от подагры;kak-lechitsya-ot-podagry;;;;;;;;;;
94B00E9C-B5A2-16DE-C225-5F2C8697BC78;Как лечить пульпит молочных зубов;kak-lechit-pulpit-molochnyh-zubov;;;;;;;;;;
7C1A9044-4978-773E-1EB7-B61DED930B4F;Как излечить храп;kak-izlechit-hrap;;;;;;;;;;
140F52B7-4E96-9A0F-96F5-188BA63AD778;Как лечить стеноз гортани;kak-lechit-stenoz-gortani;P9n04nn1N88;;;;;;;;;
4B13AE61-7E85-736A-3525-14ED22FBB74D;Как лечить мокрый кашель;kak-lechit-mokryy-kashel;wuj_rGbpH2s;;;;;;;;;
CEABD205-C7A7-3AAD-C003-DECDC7D96A6E;Как вылечить кожу пяток;kak-vylechit-kozhu-pyatok;;;;;;;;;;
E3E95B4A-D704-CA77-B408-106E10CBD863;Как лечить сыпь на животе у ребенка;kak-lechit-syp-na-zhivote-u-rebenka;;;;;;;;;;
C07BCAD7-2798-22E8-B3B9-3F417D924DCA;Как вылечить демодекс;kak-vylechit-demodeks;6BAScU3Vo5k;;;;;;;;;
8DDF3B95-1C92-C849-C730-032543609BB0;Как лечить варикоз на раннем этапе;kak-lechit-varikoz-na-rannem-etape;;;;;;;;;;
0A1158C9-9B78-9851-D7AE-648AA47E4260;Как лечить воспаление слизистой;kak-lechit-vospalenie-slizistoy;sRlHjqRvI14;;;;;;;;;
167E47C0-034F-D9E5-F69D-42D729E051C5;Как лечить растяжение;kak-lechit-rastyazhenie;kR1ElbmpiGU;;;;;;;;;
09399EE9-8BC8-B05B-7F20-1C7FCA4D0685;Как лечить холодовую аллергию;kak-lechit-holodovuyu-allergiyu;07lsODhqSa0;;;;;;;;;
DD2B112D-42B0-656F-D544-3E893E758868;Как лечить простуду глинтвейном;kak-lechit-prostudu-glintveynom;PP_IHkjsu9Y;;;;;;;;;
A3678843-2E4E-A526-6D49-34CD29939D8A;Как лечить дивертикулез кишечника;kak-lechit-divertikulez-kishechnika;;;;;;;;;;
60C45C03-1D09-4CE9-942A-AC4A6FA28219;Как лечить остеомиелит;kak-lechit-osteomielit;ZevpEmuwDRE;;;;;;;;;
C1B2210B-DEE1-D2A0-C65E-7B3147BE797B;Можно ли вылечить бесплодие народными средствами;mozhno-li-vylechit-besplodie-narodnymi-sredstvami;T_GfmO75XbY;;;;;;;;;
D66C227B-36AE-DC5B-01E2-7E9305363787;Как лечить боли в суставах;kak-lechit-boli-v-sustavah;JTnPABNx04s;;;;;;;;;
892169B6-B2B7-DE42-67C5-A990BFDE022B;Как лечить больной зуб в 2018 году;kak-lechit-bolnoy-zub;;;;;;;;;;
60F0E7EB-0541-B450-F35D-8379964F6402;Как вылечить кариес народными средствами;kak-vylechit-karies-narodnymi-sredstvami;VkiduC6gd2M;;;;;;;;;
933001FF-2A95-891E-8C05-586FD1217F1E;Как лечить тиреотоксикоз;kak-lechit-tireotoksikoz;;;;;;;;;;
0C1AE498-115D-530F-243B-94B7717FCB88;Как лечить зубы с анестезией беременным;kak-lechit-zuby-s-anesteziey-beremennym;;;;;;;;;;
237D7EAB-EC9F-6F7B-2F99-4909E26A4359;Как вылечить эндометрию;kak-vylechit-endometriyu;X6ZRe6XCnek;;;;;;;;;
F1C4C867-C0D2-7741-7403-2C8A6977766C;Как лечить лактостаз;kak-lechit-laktostaz;9tYP9epuoyE;;;;;;;;;
1BBC2A22-8083-550F-B7CB-E49488238471;Как лечить гайморит лекарственными препаратами;kak-lechit-gaymorit-lekarstvennymi-preparatami;zIijH56EEmY;;;;;;;;;
F3A3DCA8-84F5-EB73-8B9B-DAF15C3BBB5C;Как лечить кожу на ступнях;kak-lechit-kozhu-na-stupnyah;;;;;;;;;;
0EF7C273-8DC7-A986-60CD-54E7DA2442AC;Как вылечить полипы в носу;kak-vylechit-polipy-v-nosu;EOlaAS_Rd8s;;;;;;;;;
18D87BF3-5281-F8CD-A3B6-FEAD88EC63A7;Как лечить лимфогранулематоз;kak-lechit-limfogranulematoz;kYDX4MU6yTs;;;;;;;;;
5D6D97CB-3B9C-62F6-C2E9-15D61D850123;Как лечить ногти, если они слоятся;kak-lechit-nogti-esli-oni-sloyatsya;;;;;;;;;;
E23F9320-DE7F-6443-EEAC-A7C3C1CA061C;Как вылечить малярию;kak-vylechit-malyariyu;;;;;;;;;;
07B8F5D0-24B4-096C-B786-D32EC7E799EA;Как лечить ячмень у ребенка;kak-lechit-yachmen-u-rebenka;;;;;;;;;;
5A1EC9A3-F3AF-475D-18CE-D1F81E3062CD;Как лечить свинку;kak-lechit-svinku;ZfjZYhkXIik;;;;;;;;;
70F32046-B264-2C38-50FD-C476A6CDF715;Как лечить щитовидку радиоактивным йодом;kak-lechit-schitovidku-radioaktivnym-yodom;TwdcaR43Xk8;;;;;;;;;
ADE73995-DF34-4301-1161-35CEBD03AFF1;Как лечить саркому;kak-lechit-sarkomu;;;;;;;;;;
0F5C652E-2AEC-6BFF-E735-D4EF935FF74A;Как лечить панкреонекроз;kak-lechit-pankreonekroz;hZoN4-peQQA;;;;;;;;;
3B4F4080-78D1-F5C1-E9E3-90785E353C45;Как лечить сепсис;kak-lechit-sepsis;7rBkEgydUX8;;;;;;;;;
351E1778-89F1-ABE8-DC7D-48C93B07199D;Как лечить ихтиофтириоз;kak-lechit-ihtioftirioz;kP-aA5IdYgQ;;;;;;;;;
192C264C-F1D4-85B7-02E5-838876C85BE9;Как лечить цитомегаловирусную инфекцию;kak-lechit-citomegalovirusnuyu-infekciyu;246p_fjnxiQ;;;;;;;;;
F56DDCA7-DB23-6377-734B-528A1C00DBF2;Как лечить заболевание щитовидной железы;kak-lechit-zabolevanie-shchitovidnoy-zhelezy;;;;;;;;;;
BAE59E17-88E6-57F4-525C-A714A97F33D0;Ангина при беременности. Как вылечить болезнь;angina-pri-beremennosti-kak-vylechit-bolezn;OXshUzyBNUE;;;;;;;;;
4C7A51C3-190E-11DE-C845-A74798DCBD6A;Как лечить яичники;kak-lechit-yaichniki;Oi3TfOgMpjk;;;;;;;;;
4891E803-77AE-CA48-C362-FA403E8462DA;Как медикаментозно лечить алкоголизм;kak-medikamentozno-lechit-alkogolizm;B9hMUdoSLFk;;;;;;;;;
87513B35-C0E7-691F-B73A-C19EEAC7AAF1;Как вылечиться от пневмонии;kak-vylechitsya-ot-pnevmonii;VUkHXzjTk2g;;;;;;;;;
DEAE7DE1-5572-053A-6914-F735D925AA8B;Как лечить воспаление среднего уха;kak-lechit-vospalenie-srednego-uha;rcInVCeZH-Q;;;;;;;;;
6F00A77B-30B2-F205-09B1-04E211B523EF;Как лечить покраснение;kak-lechit-pokrasnenie;;;;;;;;;;
D33F4394-B100-C615-62A0-4DFEDC18E0A2;Как вылечить себя от депрессии;kak-vylechit-sebya-ot-depressii;;;;;;;;;;
F14C6F31-801C-D76C-2E93-A9125E8B6221;Как вылечить витилиго;kak-vylechit-vitiligo;;;;;;;;;;
10340589-3004-FA88-14BE-A13D4501DAD5;Как вылечиться от экземы;kak-vylechitsya-ot-ekzemy;yzzSeOy4PE8;;;;;;;;;
1B3B064E-953C-46D4-1FDD-331C5DF09EE2;Как лечить холинергическую крапивницу;kak-lechit-holinergicheskuyu-krapivnicu;;;;;;;;;;
C27AEE43-B63B-C346-4AA1-3F638E8579B4;Как лечить остехондроз;kak-lechit-ostehondroz;HU4k_hFqrqU;;;;;;;;;
87962293-9775-6D75-D6DE-FAA0B62E5B6C;Как лечить аденоиды маслом туи;kak-lechit-adenoidy-maslom-tui;QbBENQC92GU;;;;;;;;;
CE462D48-335D-E0F1-D239-DD339C1ECB82;Как лечить синдром раздраженного кишечника;kak-lechit-sindrom-razdrazhennogo-kishechnika;;;;;;;;;;
E9CFF5EB-DF98-8AD0-F03A-CED9D7B9E24C;Как лечить псориаз;kak-lechit-psoriaz;pjdZ45MGwRU;;;;;;;;;
48FFE78F-3FDB-7F71-AF82-EE2EBBD608A4;Как вылечить женский алкоголизм в 2018 году;kak-vylechit-zhenskiy-alkogolizm;IRbcgLCRMXw;;;;;;;;;
8FFE1B4E-8E32-F059-2DD9-799FFB15BFE7;Почему нельзя лечить депрессию у психолога;pochemu-nelzya-lechit-depressiyu-u-psihologa;;;;;;;;;;
E6137F71-D462-14F2-D3B6-C978BAE47E40;Как лечить фиброаденома в 2018 году;kak-lechit-fibroadenoma;;;;;;;;;;
BE65559E-A9F4-D156-4E2A-566B50EFDB1F;Как научиться лечить людей;kak-nauchitsya-lechit-lyudey;l4moIC30Dvs;;;;;;;;;
12A9369D-DF84-DC5E-EEBB-E85ABB1E013F;Как лечить бактериальный вагинит;kak-lechit-bakterialnyy-vaginit;PDVoRbmSchg;;;;;;;;;
8FF3FCCC-B789-7300-CA7D-95BCC6D6F8FB;Как вылечить язву желудка;kak-vylechit-yazvu-zheludka;h3VwNECkp_Y;;;;;;;;;
6FF6DEEA-1A87-AEBA-F908-43B9C129E383;Как лечить авитаминоз у детей;kak-lechit-avitaminoz-u-detey;;;;;;;;;;
FBE370CA-4E33-7356-307E-77E5D06E415C;Как лечить детскую молочницу;kak-lechit-detskuyu-molochnicu;;;;;;;;;;
7227080F-C8F4-6221-697D-E8CAA8FE6EAC;Как лечить частые головные боли;kak-lechit-chastye-golovnye-boli;D-jJipl47XM;;;;;;;;;
5AF526E1-2DEA-34CC-AF45-0CDDD6BE9EF0;Как лечить уреаплазму при беременности;kak-lechit-ureaplazmu-pri-beremennosti;;;;;;;;;;
B41A01D0-F3AF-4092-C147-F938C44DA82D;Как лечить прыщи марганцовкой;kak-lechit-pryschi-margancovkoy;QRbt1nC40qg;;;;;;;;;
745B0609-8F63-3FF0-4B36-788D4D63C647;Как лечить волосы;kak-lechit-volosy;3bbVY5EivEw;;;;;;;;;
D2B3AC3B-D8B1-EEAA-91CE-4141080F1E76;Как вылечить пародонтоз 1 степени в домашних условиях;kak-vylechit-parodontoz-1-stepeni-v-domashnih-usloviyah-;;;;;;;;;;
36B6FB0C-4AD6-2CEE-2186-5DAB2249D719;Как лечиться кормящей маме;kak-lechitsya-kormyaschey-mame;MbzR_y3mDzM;;;;;;;;;
644E5C04-367A-BD00-1B78-A6904A602D49;Как можно вылечить склероз;kak-mozhno-vylechit-skleroz;zbFWcApJ-YQ;;;;;;;;;
